NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                             
      2296    782.3176    384.1755      16690.3     130.5001        97 -78.34   2    1.221
      2297    760.4572    400.1499     1060.612     99.89605        36  60.63   2    1.382
      2298    561.2754    396.4376     13982.82     125.6964        47  66.48   2    1.218
      2299    449.8896    389.8516     9520.842     116.8962        93 -29.39   2    1.535
      2300    332.8646    406.6311     1315.099     100.2075        17 -82.02   2    1.152
      2301    233.9735    397.5791     2049.944      102.383        49 -83.69   0    1.655
      2302     79.7259    406.4805     1504.838     99.83849        27  66.89   0    1.099
      2303    317.5169    404.9813     2955.226     103.8607        52  19.67   2    1.760
      2304    520.7504    371.4164     15766.66     129.2948       170 -88.84   2    1.778
      2305    430.8713    383.3269     16521.78     130.0012       127 -43.66   2    1.107
      2306    746.3913    408.2121     1211.378     99.97198        20 -86.56   2    1.719
      2307    744.7562    412.4146     1360.939     100.8419        21   1.79   2    1.441
      2308    278.7164    402.9143     1801.513      101.041        37 -73.02   0    1.443
      2309    200.0926    407.6859     1196.193     99.67015        25 -30.55   0    1.562
      2310    827.3581    412.3271     1004.261     99.50001        13 -44.55   0    1.197
      2311    256.4689    405.2760     677.3541     98.20869        16  80.64   2    2.248
      2312    590.8029    392.8944     27150.71     147.5974        81  78.07   2    1.049
      2313    532.8547    401.5384     5026.002     108.5434        42 -18.43   2    1.129
      2314    419.8212    408.4803     1270.895     100.1072        33 -18.94   2    1.731
      2315    417.0506    395.1073     11694.08     120.8271        88 -24.02   2    1.215
      2316    929.5323    387.7199     27207.24     147.3227       132  66.45   2    1.069
      2317    231.3233    411.6740     1949.763     101.1104        15  50.34   2    1.788
      2318    529.5179    396.1283      5826.64     109.4785        70  79.13   2    1.775
      2319    677.6846    393.5692     7151.469     112.4326        74 -35.85   2    1.258
      2320    335.8243    400.1550      4372.09     107.4141        85 -17.35   2    2.437
      2321    751.4987    408.9777     802.6032     97.95494        22 -23.11   2    2.222
      2322    157.4223    412.5151     618.6779     98.07281        21 -21.70   0    2.262
      2323     57.4912    414.5024     720.5248     98.03681        13  45.40   2    1.186
      2324    943.7970    414.5823     974.9527     99.43304        12  85.73   0    1.046
      2325    645.4600    389.6087     65252.31     197.8819       157 -10.46   2    1.124
      2326    637.3329    393.7147     5983.229      109.803       100  63.74   2    1.490
      2327    999.2527    379.4311     3652.707     105.3759        60  82.59   2    1.419
      2328    932.8478    397.0840      7550.76      113.001        78 -44.25   2    1.588
      2329    213.8283    410.4117     2812.227     103.8047        33  27.39   0    1.114
      2330     17.2618    415.9159     744.9365     98.36497        11  31.47   0    1.212
      2331    774.0241    413.3710     1059.223     100.1596        23 -17.60   2    2.142
      2332    564.5731    406.4914     45820.33     173.5256        50 -42.80   2    1.257
      2333    505.5199    395.2060     2566.835      103.266        58  42.66   2    2.036
      2334    393.7758    408.9424     4099.677     106.3356        56  16.69   2    1.720
      2335    170.8722    405.6421     1578.578     100.8033        35 -82.06   2    1.344
      2336    176.1217    406.2278     2309.256     102.4375        44  -8.40   2    1.022
      2337    798.0229    416.2459     1398.894     100.9274        17 -21.63   2    1.597
      2338    262.5228    409.8366     1362.541      100.315        51 -14.13   2    1.876
      2339    377.6267    397.0491     28214.77      149.584        91 -41.12   2    1.200
      2340    511.1575    384.8534     37025.18     162.2552       176 -36.05   2    1.122
      2341    257.6189    388.0793     5204.721      108.917        99 -48.41   2    1.534
      2342    402.0066    417.4066     662.6358      98.7166        19 -20.98   0    2.710
      2343    992.0112    417.2047     723.8004     98.85732        10  89.09   0    1.184
      2344     86.9402    420.0192     625.4476     98.63095         9 -62.80   0    1.012
      2345    199.6409    419.9095     746.7388     98.36913         9 -23.27   0    1.261
      2346    807.6844    410.1341     2987.318     103.6739        29  83.81   2    1.202
      2347    555.3549    400.1039     36801.73     161.2816        72 -78.89   2    1.206
      2348    516.4918    404.7337     15422.88     128.0657        54 -27.91   2    1.033
      2349    662.6041    410.3043     16490.79     130.1521        47  30.12   2    1.095
      2350    701.6936    401.5067     1723.638     100.8657        59  72.32   2    1.349
      2351    806.7072    421.1336     861.3893     98.90377        10 -12.42   0    1.338
      2352    336.4809    415.5521     969.3647     98.88215        17  34.07   2    1.317
      2353    603.1747    400.8761     10183.53     118.6282        76  71.60   2    1.543
      2354    390.4908    388.9871      8547.75     114.9887       177   1.83   2    1.054
      2355    374.8559    412.1498     1906.537     101.8024        30  15.84   2    1.158
      2356    996.8521    397.6608     9944.465     118.1693       130 -38.85   0    1.276
      2357    113.3445    416.9020     1342.219     99.73545        18 -71.42   0    1.115
      2358    855.3299    412.5131     1443.996      99.9671        37  39.44   2    1.797
      2359    881.0846    406.8399     1965.724     101.1463        51  42.98   2    1.051
      2360    549.5064    420.4976      38896.5      164.207        12 -84.59   2    1.039
      2361    682.2137    400.1425     11696.31     121.7112        92 -47.17   2    1.579
      2362    678.6526    407.6794     5021.854     107.7948       106  -2.45   2    1.660
      2363    458.6907    417.6537     3780.021      105.144        18 -30.18   2    2.185
      2364    892.2786    386.7062     44457.59     172.0419       229 -39.64   2    1.244
      2365    111.3954    406.0182      3024.69     104.0126        53 -66.77   2    1.272
      2366    191.1425    408.3658     1123.798     99.77267        39  85.75   2    1.364
      2367    787.3241    408.1205     1184.495     99.10657        50  -4.46   0    1.169
      2368    964.0404    417.9690     1058.912     100.1589        20   9.91   2    1.205
      2369    622.2245    391.0367     42051.88     169.4648       153  47.56   2    1.298
      2370    978.7341    418.9229      701.317     98.26414        22 -11.95   2    1.530
      2371    850.2097    421.5853     971.0279     99.42407        16 -16.02   2    1.652
      2372    900.6198    417.2133     848.4282     99.41214        21 -69.74   2    1.488
      2373    437.6029    352.4222     325732.6     396.8678       351 -53.95   2    1.079
      2374    358.9273    373.9128     27421.59     147.4722       198 -81.39   2    1.430
      2375    532.0037    416.0104     31368.69     153.9554        37 -26.22   2    1.135
      2376    415.4904    422.4744     14434.08     126.0873        13  14.38   2    1.207
      2377    349.2378    416.9907     4091.834     106.8195        15 -71.88   2    1.891
      2378    474.4621    419.5110     1578.064     100.2714        12 -51.65   2    1.314
      2379    658.3884    417.7734     2555.255     103.2405        18  85.54   2    1.278
      2380    645.3168    414.9066     5987.608     110.0548        51 -14.79   2    1.597
      2381     74.0873    415.2184     1867.827     101.1901        44  19.63   2    1.337
      2382     14.3587    422.3560     690.9596     98.24017        12 -47.84   0    1.149
      2383    765.4990    417.4233       1474.5     99.50165        20 -78.22   2    1.417
      2384    815.1136    411.9880     2944.104     103.5792        40 -56.45   2    1.090
      2385    558.7886    406.6071     86652.91     220.9784        69  10.26   2    1.106
      2386    436.9901    423.5018      15606.8     128.5993        17  12.22   2    1.346
      2387    361.6108    394.5457     25955.01     145.9276       178 -17.09   2    1.333
      2388    391.1529    418.2869     1344.807     99.74135        17  86.13   0    1.736
      2389    414.2533    376.9424      50073.5     179.7531       198  79.68   2    1.391
      2390    433.9833    396.6660     1668.375     101.0056        59  20.41   2    1.308
      2391    170.8815    419.7270     1006.652     98.96782        27 -34.37   0    1.855
      2392    260.7423    420.3655     1352.746     100.2928        33  28.82   2    1.805
      2393    633.5109    418.5003     33946.24     157.2063        51  22.94   2    1.302
      2394    582.1429    415.9838     29986.47     152.0768        73  -1.94   2    1.117
      2395    370.2884    415.9893     5480.876     108.7583        33  84.12   2    1.168
      2396    446.6027    397.9325     2881.101     103.6984        68 -76.18   2    2.103
      2397    218.0589    420.1056      1008.83     98.70291        33 -13.33   2    1.459
      2398    156.2584    425.1215     744.5134       98.364        12 -34.17   0    1.217
      2399    475.3432    425.4858     1258.558     99.54462        14  85.66   0    1.058
      2400    995.5354    425.2798     856.9314     98.89352        14  -3.31   0    1.053
      2401    761.9311    410.9594     7393.489     113.1567        59 -52.92   2    1.111
      2402    298.6850    422.9727     1403.544     100.1418        21  -6.05   2    1.065
      2403    726.9530    411.0960     3409.291     104.0835        64 -12.16   2    1.595
      2404    778.4326    416.7636     1531.931     100.9626        27 -68.13   2    1.704
      2405    383.1382    419.0581     2864.109     103.9182        39  21.73   0    1.350
      2406    115.9764    424.0217     1276.569     100.6516        21  78.79   0    1.024
      2407   1023.2678    426.5111     891.1765     96.79182        10  88.60  24    1.373
      2408    884.7343    418.5730     1890.109     101.5033        31  60.39   2    1.310
