NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                     
      1302    590.4601    243.4137     660.9205     48.22766        54  69.28   2    1.513
      1303    233.1633    258.3180     485.5029     47.15309        22 -74.59   2    1.262
      1304    412.4709    255.4961     944.5463     48.96869        40 -69.71   2    1.094
      1305    824.9005    255.2728     668.0948     47.54885        31  50.48   2    1.251
      1306    843.1133    241.5621     12259.03     86.96918       148 -59.92   2    1.160
      1307    941.3036    263.8264     320.4145     45.98082        23 -24.41   0    1.369
      1308    867.8867    265.2614     326.3671     46.25689        20  26.98   0    1.927
      1309    977.2544    258.7359     320.1447     46.47182        30 -64.45   2    1.281
      1310    161.7330    262.4767     555.1901     47.36782        28 -41.02   2    1.151
      1311    389.0052    262.3075     344.4055     46.59032        19 -47.33   2    1.272
      1312    826.4688    265.2331     379.0033     46.75878        21  15.78   2    1.356
      1313     32.3808    229.4294     14783.71     93.57743       256 -41.64   2    1.032
      1314    534.9183    243.4133     4166.229      62.5128       103 -87.40   2    1.362
      1315    580.6574    254.2182      1150.96     50.37136        47  64.97   2    1.349
      1316    148.1176    263.5970      659.918     48.22293        28  71.17   0    1.129
      1317    260.2589    258.2080     1009.007     49.84103        51 -41.97   2    1.175
      1318    512.2181    266.3286     280.1631     46.39866        11  89.64   0    1.178
      1319    557.3118    265.3488     841.5216     48.72229        14 -43.01   2    1.749
      1320    913.1242    235.0248     11762.73     85.79513       182 -41.92   2    1.078
      1321    129.9183    259.3909     950.0072     49.45636        45 -68.80   0    1.109
      1322    228.8898    262.0155     694.8426     48.03321        39 -68.87   2    1.042
      1323    176.2695    264.4745     982.8609     49.49228        34   2.82   0    1.077
      1324    961.5093    264.4919     484.3077     47.14732        23  59.14   0    1.178
      1325    159.7831    267.0224     438.7532     47.28955        21  -9.49   2    1.247
      1326    662.7087    246.9892     587.9474      47.6443        43  67.49   2    1.313
      1327    559.4926    269.5019     542.6165     47.18703        18  15.73   2    1.194
      1328    418.5462    269.3263     340.0453      46.4467        11 -33.37   2    1.302
      1329    247.0708    263.4277     592.6513     47.78595        32 -30.25   0    1.069
      1330     31.4906    270.0204     318.5295      46.0951        14  48.36   2    1.015
      1331    186.4814    270.4929     243.5559     45.97214         9  87.86   2    1.018
      1332    583.8915    268.1466      628.186     47.71677        21 -33.35   2    1.249
      1333    440.1231    137.5104      61661.2     173.2604       501 -87.07   2    1.059
      1334    834.3232    256.1179     851.7751     48.65329        55  79.41   0    1.449
      1335   1020.4760    271.3143     372.8069     46.36194        15 -41.82   2    1.126
      1336    378.1120    268.6566     384.6287     46.54227        28   3.58   2    1.732
      1337    762.2422    263.4525     312.2923     46.55577        16  83.17   2    1.657
      1338    291.6631    265.6734     622.0596     47.92561        23 -34.36   2    1.969
      1339    796.9789    266.2359     697.4716     48.63414        32  19.67   2    1.169
      1340    560.6649    241.5788      760.401      48.6942        85  88.71   2    1.611
      1341    904.5916    269.2288     449.7713     47.22214        18 -83.74   2    1.261
      1342    317.0333    255.6327     325.3239     46.74123        38 -43.00   2    2.439
      1343    480.7563    259.5764     13795.64      91.1461        69  49.05   2    1.098
      1344    116.0588    245.3231     10710.37     82.89197       155 -69.31   2    1.018
      1345    507.9459    248.2165     1396.015     51.57558       104  63.02   2    1.119
      1346   1023.4193    265.8719      636.629     46.30527        16 -89.59  26    2.318
      1347    740.8181    275.8590     191.0362     45.83606         3 -48.28   0    1.191
      1348    773.7880    244.5703     10442.33     82.29218       216  15.84   2    1.214
      1349    402.1513    257.9273     1046.423     49.78331        81  25.88   2    1.404
      1350    133.7992    248.1846     913.0649      49.2863        76  75.83   2    2.112
      1351      3.1142    253.1074     -406.678     44.75188        31 -83.62   8    1.300
      1352     73.3996    265.2904     1119.499      50.2292        66  26.99   0    1.624
      1353    985.2387    260.4312      2836.42     57.57404        78   8.12   2    1.066
      1354     40.2044    273.3967     527.9526     47.47724        19   5.45   0    1.067
      1355    518.9419    272.8717     378.3222     46.63363        16  65.79   0    1.178
      1356    578.8648    272.3944     297.9347     46.48563        20 -26.00   2    3.067
      1357    384.3932    246.0431     15902.16     96.25552       116 -46.41   2    1.110
      1358    342.5911    267.8797     693.5516     48.26345        32 -57.75   2    1.204
      1359    902.2198    231.2449     18296.75     101.7525       223  74.41   2    1.067
      1360    525.1843    261.7596     822.1403     49.21328        64 -38.64   0    1.218
      1361    541.7341    261.4424     836.5155     48.93203        72  58.75   0    1.380
      1362    113.2722    264.9360     923.6818     49.21977        47 -82.56   0    1.242
      1363    733.3757    265.0204     290.0437     46.56937        28  44.02   2    2.573
      1364    530.9498    268.7407     340.5293      46.5714        22 -50.16   0    1.551
      1365    149.6921    271.6272     456.1263      46.7686        21 -76.11   0    1.066
      1366    831.9243    279.0677     271.2809       46.109         9 -53.51   0    1.026
      1367     81.1150    252.1114     10382.62     81.98843       176  10.78   0    1.188
      1368    864.7671    274.7198     420.8878     46.96193        19  43.34   0    1.291
      1369    343.4880    274.5332     220.2923     45.73275        10 -11.55   2    2.063
      1370    713.8757    244.6155     4771.424     64.76355       143 -68.34   2    1.144
      1371    247.5924    250.0307     6138.346     69.47679       142 -55.98   0    1.131
      1372     30.5842    264.1265     913.3294     49.40282        48 -13.57   2    1.115
      1373    239.0909    273.3146     647.6589     47.92829        37  -9.82   0    1.285
      1374    721.4769    275.5801     465.4539     47.29755        15 -71.53   0    1.118
      1375     96.9293    266.8731     641.9044     47.90099        31 -75.52   2    1.239
      1376    263.8320    264.4719      2261.54     55.15508        77  38.56   2    1.137
      1377    991.6063    265.2027     1287.611     50.98419        58 -88.99   2    1.235
      1378    369.5170    246.0927     13754.11     90.85483       229  33.05   2    1.157
      1379    347.5020    261.2693     645.7768     47.80048        60  34.73   2    1.334
      1380    821.4382    261.9864     651.3128     48.41795        70 -54.60   2    1.860
      1381    813.7170    240.7584     5545.574     67.17192       140 -19.70   2    1.027
      1382    674.5027    275.4996     889.0035     48.59327        22 -43.23   2    1.138
      1383    997.2177    223.6279     17065.59     98.96442       330 -43.78   2    1.267
      1384     45.4503    239.6767      7209.52     72.66212       161  72.90   2    1.444
      1385    904.8797    264.0219     560.6337     47.63342        33  70.19   2    1.761
      1386    737.1130    280.3829      205.602     45.78412         8  75.37   0    1.354
      1387    668.3279    279.3313     890.7148     49.06731        16 -39.03   2    1.931
      1388    736.1818    250.9251     6701.579      71.2156       153 -26.05   2    1.212
      1389    465.4357    276.0315      280.821     46.52434        13  84.04   0    1.391
      1390    180.8253    283.9654     226.9518     46.26044         6   4.61   0    1.211
      1391    835.2103    271.7707     689.5171     48.36223        51   0.84   2    1.354
      1392    383.4173    272.3403     507.0481     47.37706        35  23.48   2    1.465
      1393    798.4865    279.4952     302.0438     46.26038        14 -62.07   2    1.309
      1394    451.8568    246.8126     5517.924     67.33228       145 -68.11   2    1.522
      1395    390.4999    253.1555     2580.241     55.94686       167 -31.52   2    1.273
      1396    405.7971    266.5781     874.5842     49.10853        99 -18.56   2    2.010
      1397    411.9489    271.5985     454.5237     47.12442        39 -24.65   2    1.725
      1398    354.8850    270.0195     437.9383     46.80186        45   4.03   2    1.457
      1399    751.4782    277.8380     350.4976     46.62003        20  85.50   2    1.297
      1400    334.5003    277.5110     474.2256     46.85647        30 -15.64   2    1.064
      1401    809.8237    255.2588     6922.573     71.83825       162  40.79   2    1.102
      1402    480.5346    266.5410      8095.59     75.45809        97  20.99   2    1.059
      1403    999.0432    278.6548     506.6596     47.49514        25  30.06   0    1.578
      1404    927.2432    280.8577     198.8378     45.87473         6  84.34   0    1.768
      1405    791.3572    281.1355     426.2248     46.98774        19 -39.74   2    1.553
      1406    108.3522    286.0757     286.8418     46.18564        11  15.64   0    1.324
      1407    721.4898    283.2124     293.6201     46.09571        11  23.09   2    1.441
      1408    811.6746    266.1638     2062.103     54.32706        84 -30.25   2    1.133
      1409    895.1039    279.3496      519.294     47.07457        23  66.21   0    1.210
      1410    948.4066    281.9039     448.4953     47.09534        22 -24.80   0    1.326
      1411    801.3223    275.1309     429.7142     46.76191        24  76.33   2    2.601
      1412    251.7648    280.6472     407.9148      46.8991        27  24.60   0    1.179
