NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                          
      1204    804.6727    241.7249     778.3788     70.06819        25  20.00   2    1.235
      1205    411.0323    209.1598     1338.644      72.5834        87 -86.94   2    2.427
      1206    696.6279    207.6595     11484.22      99.1358       145  60.27   2    1.208
      1207    300.4015    223.6725     9137.845     93.60221       124  30.08   2    1.057
      1208    171.3276    248.3438     392.2724     68.99335         9 -28.09   2    1.446
      1209    205.9595    246.2861     257.5134     68.35784         3   0.93   0    1.427
      1210    929.1030    246.6291      400.741     68.45314        13  39.20   2    1.149
      1211    345.1662    236.3884     1469.436     73.16989        41  67.80   2    1.053
      1212    349.4049    221.3662     3160.846     78.08087       144  42.02   2    1.431
      1213    286.9082    242.8587     672.6487      69.7244        19 -89.85   0    1.079
      1214    887.7744    245.0194     621.3926     70.30167        23 -66.19   0    1.013
      1215    603.2243    235.8685     1077.864     71.39851        49  10.25   2    1.397
      1216    955.7962    249.9977     329.1469     68.97406         8  -0.45   0    1.199
      1217    397.3028    227.6439     1318.061     71.43385        86  45.21   2    1.472
      1218    180.4371    235.9034     2523.887     75.17246        82  -6.76   2    1.467
      1219    520.1746    240.8410     376.6239     69.50588         8  36.30   0    1.042
      1220    607.3148    230.6301      1212.24     71.64352        76 -24.72   2    1.998
      1221     20.0013    251.3161     260.1151     69.12386         3  -0.88   0    1.095
      1222    378.4082    237.8141     1058.839     71.33792        58 -22.07   2    1.618
      1223    635.9843    234.8835     2309.755     75.21767        82  -1.97   2    1.181
      1224    753.8555    249.3396     289.5984     69.03243         3  69.50   0    1.297
      1225    979.3098    252.0823     284.6018     68.63775         5  13.29   0    1.373
      1226    886.3070    235.7249     696.1013      69.8008        47  89.26   0    1.866
      1227    314.9332    241.6544      555.691     69.71654        23  82.56   0    1.852
      1228    293.9229    250.6720     280.4001     68.43389         6  57.33   2    1.221
      1229    391.3931    240.3745     1100.167     71.65136        44  52.33   2    1.148
      1230    408.9156    246.0999     366.6979     68.53022        15  69.20   2    1.428
      1231    976.0739    239.5354     999.6102      70.9658        46  59.74   0    1.531
      1232    273.1815    248.9774      367.895     69.47733        16  19.99   2    1.755
      1233    933.7158    249.2914      411.623     69.05706        15  38.25   2    1.377
      1234    288.7711    248.9018     418.5292     68.51218        20  -0.27   2    1.371
      1235    892.3329    254.0628     210.8239     68.39302         0 -23.02   0    1.341
      1236    403.3260    251.3327     414.6053     69.06687        11 -37.89   2    1.297
      1237    776.3490    194.2161     63104.29     182.5311       278 -89.30   2    1.168
      1238    703.2739    237.6997       909.03      70.3058        50 -64.85   0    2.048
      1239    220.3206    239.5294     2265.446     74.73615        59  38.85   2    1.084
      1240    596.3484    247.1905     576.8812     69.97186        21 -53.34   2    1.213
      1241    831.5778    236.9052      810.527     69.98666        46 -57.54   0    2.159
      1242    529.3718    236.3161     4220.407     80.62346        63 -20.55   2    1.157
      1243    227.1478    243.1608     529.1881     69.81677        33  42.80   2    2.358
      1244    582.1711    249.1497     901.9446     71.01983        27   7.90   2    1.462
      1245    739.9967    244.4839     1878.847     74.08012        35  51.43   2    1.150
      1246    359.6486    236.4669     1586.361     72.99919        79  13.57   2    1.346
      1247    357.8127    246.0778     866.6088     70.72285        36  21.30   2    1.198
      1248    303.6389    249.4420     1760.286     73.53869        39   9.46   2    1.163
      1249    554.8029    240.0540     481.3839     69.66098        38 -89.32   2    1.881
      1250    559.9049    252.1642     274.4306     68.03249         6  58.45   2    1.962
      1251    233.5246    254.4960     466.9737     68.86197        12 -24.17   2    1.413
      1252    821.5146    247.8685     422.3184      68.9036        24  59.12   2    1.453
      1253    651.5656    234.9052     5498.351      83.6835        90 -68.44   2    1.125
      1254    323.4979    244.9638     1605.045     72.34116        48  51.13   2    1.140
      1255    883.4549    218.3294     7747.718     90.01926       165 -14.86   2    1.101
      1256    427.8045    245.1026     465.5177     69.42195        29  24.38   0    1.904
      1257    228.0256    248.9835     507.2837     69.93181        22 -36.20   2    2.308
      1258      3.0739    239.4205    -1124.138     68.07233         5 -78.51   8    1.985
      1259    260.0622    239.4118     2347.844     75.33266        66  52.81   0    1.110
      1260    549.8694    246.3922      484.949     69.48553        16  41.61   2    1.324
      1261    605.0601    244.7225     364.7148     68.71333        14  55.72   2    2.744
      1262    324.4829    251.5069     371.7858     68.92582        17  32.80   2    1.110
      1263    698.9321    251.7504     326.4045     68.96503         8 -57.06   0    1.875
      1264    724.5385    245.2311     1301.339     72.10635        46  44.12   2    1.244
      1265    571.1316    231.7808     14728.01     106.4349       149  26.94   2    1.117
      1266    656.9818    240.0114     17632.41     112.3501        62 -33.36   2    1.167
      1267    664.0182    213.6879     19250.76     115.4648       210  77.64   2    1.177
      1268    896.2284    244.7351     353.2656     69.05349        22  24.44   0    1.395
      1269    762.6869    234.1305     3113.153     77.27103        96  14.46   2    1.043
      1270    288.8207    254.7430     367.8672     69.10153        11 -24.41   0    1.137
      1271    409.3320    234.1672     4551.055     81.70967        84 -77.42   2    1.383
      1272   1013.7656    258.4240     483.2318      69.8536        16  17.41   0    1.245
      1273    372.7582    255.9978     1312.965     72.50294        10 -88.82   2    1.884
      1274    279.0742    244.6657     408.8495     69.04793        15 -88.31   2    2.387
      1275    275.3878    257.2154     536.2891     69.65326        16 -78.45   0    1.204
      1276    572.2466    242.0447     3293.833     78.30095        71 -48.61   2    1.278
      1277    213.9961    250.6041     1609.291     73.07055        45 -78.50   0    1.130
      1278    446.6769    238.9730     11309.14     98.73362       100  84.57   2    1.029
      1279    916.7020    250.4910      1815.81      73.1784        53 -77.44   0    1.043
      1280    870.4673    258.2009     499.3753     69.90611        17  89.55   0    1.213
      1281    647.9400    251.3432      1073.52     71.74844        52  34.24   2    1.485
      1282    628.2780    238.3396     2562.251     75.63335        99  20.58   2    1.238
      1283    269.2357    244.2627     824.5425     70.58754        31  19.40   2    1.064
      1284    755.4532    256.5786     526.8915      69.8093        17 -77.71   0    1.395
      1285    780.3995    259.2969     517.0742     69.59053        18  24.77   0    1.340
      1286    210.6203    261.6694     311.4558     69.10435         8  45.30   0    1.167
      1287    416.1823    248.7517     1287.136     72.42194        67  28.30   2    1.118
      1288    349.7711    243.3521     973.9816     71.43244        71 -31.96   2    1.880
      1289    817.2300    256.3985     1116.523     71.88452        21  26.00   2    1.219
      1290    945.2657    251.0872     658.0311     69.67674        27 -81.26   0    1.909
      1291    112.4946    254.5120     1058.514     71.15419        51 -22.12   2    1.619
      1292    581.5036    259.5009     477.1009     68.89539        12 -69.92   2    1.256
      1293    568.8640    249.9865     1093.119     71.44705        41  80.55   2    1.367
      1294    310.0081    254.7296      926.946     70.91649        29  67.14   2    1.321
      1295    857.0131    263.2480     329.7469     69.35243         8 -87.20   0    1.192
      1296    884.9741    263.4907     266.4109     68.19682         4 -89.76   0    1.163
      1297    413.4789    260.4915     957.5474     70.83096        19  -1.26   2    1.122
      1298    166.5053    252.3867     1526.621     72.63397        56 -39.85   2    1.149
      1299    432.6350    262.2545     409.3706     69.23789        11 -18.05   0    1.551
      1300    724.6034    261.8579       393.19     69.37265         8 -17.12   0    1.212
      1301    217.9560    267.0142     220.0805     68.99211         0 -27.16   2    1.300
      1302    590.4601    243.4137     834.6436     70.80413        52  69.28   2    1.513
      1303    233.1633    258.3180     645.8123     69.82354        22 -74.59   2    1.262
      1304    412.4709    255.4961     1367.937     71.59236        42 -69.71   2    1.094
      1305    824.9005    255.2728     902.2542     69.91252        31  50.48   2    1.251
      1306    843.1133    241.5621     15343.12     107.3773       149 -59.92   2    1.160
      1307    941.3036    263.8264      452.602     68.62511        18 -24.41   0    1.369
      1308    867.8867    265.2614     404.2798     68.84408        20  26.98   0    1.927
      1309    977.2544    258.7359     443.7806     69.35075        30 -64.45   2    1.281
      1310    161.7330    262.4767     766.0607     70.02823        27 -41.02   2    1.151
      1311    389.0052    262.3075     526.6487      69.6218        20 -47.33   2    1.272
